Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2023,2023,40 to 49 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2023,2023,50 to 59 years,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2023,2023,60 years or more,Percent,3
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2024 (Jan to Jun),2024 (Jan to Jun),0 to 19 years,Percent,0
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2024 (Jan to Jun),2024 (Jan to Jun),20 to 29 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2024 (Jan to Jun),2024 (Jan to Jun),30 to 39 years,Percent,34
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2024 (Jan to Jun),2024 (Jan to Jun),40 to 49 years,Percent,27
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2024 (Jan to Jun),2024 (Jan to Jun),50 to 59 years,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2024 (Jan to Jun),2024 (Jan to Jun),60 years or more,Percent,5
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,40 to 49 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,60 years or more,Percent,6
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,30 to 39 years,Percent,28
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,40 to 49 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,50 to 59 years,Percent,23
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,60 years or more,Percent,9
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,20 to 29 years,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,40 to 49 years,Percent,23
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,60 years or more,Percent,8
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,2021,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,2021,20 to 29 years,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,2021,30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,2021,40 to 49 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,2021,50 to 59 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021,2021,60 years or more,Percent,9
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,2022,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,2022,20 to 29 years,Percent,14
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,2022,30 to 39 years,Percent,27
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,2022,40 to 49 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,2022,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2022,2022,60 years or more,Percent,11
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,2023,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,2023,20 to 29 years,Percent,12
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,2023,30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,2023,40 to 49 years,Percent,26
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,2023,50 to 59 years,Percent,20
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2023,2023,60 years or more,Percent,11
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),2024 (Jan to Jun),0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),2024 (Jan to Jun),20 to 29 years,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),2024 (Jan to Jun),30 to 39 years,Percent,30
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),2024 (Jan to Jun),40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),2024 (Jan to Jun),50 to 59 years,Percent,20
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2024 (Jan to Jun),2024 (Jan to Jun),60 years or more,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,30 to 39 years,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,50 to 59 years,Percent,30
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,60 years or more,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,0 to 19 years,Percent,3
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,20 to 29 years,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,30 to 39 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,40 to 49 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,50 to 59 years,Percent,28
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,60 years or more,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2020,2020,0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2020,2020,20 to 29 years,Percent,8
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2020,2020,30 to 39 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2020,2020,40 to 49 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2020,2020,50 to 59 years,Percent,35
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2020,2020,60 years or more,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2021,2021,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2021,2021,20 to 29 years,Percent,5
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2021,2021,30 to 39 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2021,2021,40 to 49 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2021,2021,50 to 59 years,Percent,33
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2021,2021,60 years or more,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2022,2022,0 to 19 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2022,2022,20 to 29 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2022,2022,30 to 39 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2022,2022,40 to 49 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2022,2022,50 to 59 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2022,2022,60 years or more,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,2023,0 to 19 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,2023,20 to 29 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,2023,30 to 39 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,2023,40 to 49 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,2023,50 to 59 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2023,2023,60 years or more,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),2024 (Jan to Jun),0 to 19 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),2024 (Jan to Jun),20 to 29 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),2024 (Jan to Jun),30 to 39 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),2024 (Jan to Jun),40 to 49 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),2024 (Jan to Jun),50 to 59 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2024 (Jan to Jun),2024 (Jan to Jun),60 years or more,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2018,2018,0 to 19 years,Percent,0
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2018,2018,20 to 29 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2018,2018,30 to 39 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2018,2018,40 to 49 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2018,2018,50 to 59 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2018,2018,60 years or more,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2019,2019,0 to 19 years,Percent,0
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2019,2019,20 to 29 years,Percent,7
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2019,2019,30 to 39 years,Percent,44
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2019,2019,40 to 49 years,Percent,30
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2019,2019,50 to 59 years,Percent,11
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2019,2019,60 years or more,Percent,7
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2020,2020,0 to 19 years,Percent,0
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2020,2020,20 to 29 years,Percent,12
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2020,2020,30 to 39 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2020,2020,40 to 49 years,Percent,33
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2020,2020,50 to 59 years,Percent,27
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2020,2020,60 years or more,Percent,3
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2021,2021,0 to 19 years,Percent,0
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2021,2021,20 to 29 years,Percent,12
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2021,2021,30 to 39 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2021,2021,40 to 49 years,Percent,33
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2021,2021,50 to 59 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2021,2021,60 years or more,Percent,12
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2022,2022,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2022,2022,20 to 29 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2022,2022,30 to 39 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2022,2022,40 to 49 years,Percent,31
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2022,2022,50 to 59 years,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2022,2022,60 years or more,Percent,10
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2023,2023,0 to 19 years,Percent,3
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2023,2023,20 to 29 years,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2023,2023,30 to 39 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2023,2023,40 to 49 years,Percent,30
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,New Brunswick,13,By year,2023,2023,50 to 59 years,Percent,17
